geoid10,dohregion
360550047021,360550047021
360550048003,360550048003
360550050003,360550050003
360550053001,360550053001
360550053002,360550053002
360550054002,360550054002
360550054003,360550054003
360550054004,360550054004
360550055003,360550055003
360550058001,360550058001
360550058002,360550058002
360550058003,360550058003
360550058004,360550058004
360550060002,360550060002
360550060004,360550060004
360550061001,360550061001
360550061002,360550061002
360550061003,360550061003
360550062001,360550062001
360550063001,360550063001
360550063002,360550063002
360550063003,360550063003
360550064002,360550064002
360550067001,360550067001
360550067002,360550067002
360550067003,360550067003
360550068003,360550068003
360550069001,360550069001
360550069002,360550069002
360550070001,360550070001
360550070002,360550070002
360550070003,360550070003
360550071001,360550071001
360550071002,360550071002
360550075001,360550075001
360550076001,360550076001
360550076004,360550076004
360550077001,360550077001
360550077002,360550077002
360550077003,360550077003
360550078011,360550078011
360550078012,360550078012
360550078021,360550078021
360550078022,360550078022
360550080003,360550080003
360550081001,360550081001
360550081002,360550081002
360550081003,360550081003
360550081004,360550081004
360550082001,360550082001
360550082002,360550082002
360550082003,360550082003
360550083012,360550083012
360550083013,360550083013
360550084001,360550084001
360550085001,360550085001
360550085002,360550085002
360550085003,360550085003
360550086001,360550086001
360550086003,360550086003
360550087013,360550087013
360550087014,360550087014
360550087021,360550087021
360550087022,360550087022
360550088001,360550088001
360550088002,360550088002
360550092001,360550092001
360550092002,360550092002
360550093012,360550093012
360550095002,360550095002
360550096011,360550096011
360550096012,360550096012
360550096021,360550096021
360550096022,360550096022
360550096033,360550096033
360550101001,360550101001
360550101002,360550101002
360550101003,360550101003
360550101004,360550101004
360550101005,360550101005
360550102001,360550102001
360550102002,360550102002
360550102003,360550102003
360550102004,360550102004
360550103001,360550103001
360550103002,360550103002
360550103003,360550103003
360550103004,360550103004
360550104001,360550104001
360550104002,360550104002
360550104003,360550104003
360550104004,360550104004
360550104005,360550104005
360550105002,360550105002
360550106011,360550106011
360550106012,360550106012
360550106013,360550106013
360550106021,360550106021
360550106022,360550106022
360550106023,360550106023
360550106024,360550106024
360550106025,360550106025
360550107003,360550107003
360550107004,360550107004
360550107005,360550107005
360550108001,360550108001
360550108002,360550108002
360550108003,360550108003
360550108004,360550108004
360550109011,360550109011
360550109013,360550109013
360550109014,360550109014
360550109021,360550109021
360550109022,360550109022
360550109023,360550109023
360550109024,360550109024
360550110001,360550110001
360550110002,360550110002
360550110003,360550110003
360550110004,360550110004
360550110005,360550110005
360550111001,360550111001
360550111002,360550111002
360550111003,360550111003
360550111004,360550111004
360550111005,360550111005
360550111006,360550111006
360550112011,360550112011
360550112012,360550112012
360550112013,360550112013
360550112014,360550112014
360550112031,360550112031
360550112032,360550112032
360550112051,360550112051
360550112052,360550112052
360550112053,360550112053
360550112071,360550112071
360550112072,360550112072
360550112073,360550112073
360550112081,360550112081
360550112082,360550112082
360550113011,360550113011
360550113012,360550113012
360550113013,360550113013
360550113023,360550113023
360550114001,360550114001
360550114002,360550114002
360550114003,360550114003
360550114004,360550114004
360550114005,360550114005
360550115011,360550115011
360550115012,360550115012
360550115013,360550115013
360550115031,360550115031
360550115032,360550115032
360550115033,360550115033
360550115041,360550115041
360550115042,360550115042
360550115043,360550115043
360550115051,360550115051
360550115052,360550115052
360550115053,360550115053
360550115054,360550115054
360550116011,360550116011
360550116012,360550116012
360550116013,360550116013
360550116014,360550116014
360550116031,360550116031
360550116032,360550116032
360550116041,360550116041
360550116042,360550116042
360550116043,360550116043
360550116051,360550116051
360550117032,360550117032
360550117034,360550117034
360550117051,360550117051
360550117052,360550117052
360550117053,360550117053
360550117054,360550117054
360550117061,360550117061
360550117062,360550117062
360550117071,360550117071
360550117072,360550117072
360550117073,360550117073
360550117074,360550117074
360550117081,360550117081
360550117082,360550117082
360550118001,360550118001
360550118002,360550118002
360550118003,360550118003
360550118004,360550118004
360550118005,360550118005
360550118006,360550118006
360550119011,360550119011
360550119012,360550119012
360550119013,360550119013
360550119014,360550119014
360550119015,360550119015
360550119021,360550119021
360550119022,360550119022
360550119023,360550119023
360550119024,360550119024
360550120001,360550120001
360550120002,360550120002
360550120003,360550120003
360550121003,360550121003
360550121004,360550121004
360550122011,360550122011
360550122012,360550122012
360550122013,360550122013
360550122014,360550122014
360550122021,360550122021
360550122022,360550122022
360550122023,360550122023
360550123011,360550123011
360550123012,360550123012
360550123013,360550123013
360550123014,360550123014
360550123041,360550123041
360550123042,360550123042
360550123043,360550123043
360550123051,360550123051
360550123052,360550123052
360550123061,360550123061
360550123062,360550123062
360550124011,360550124011
360550124021,360550124021
360550124022,360550124022
360550124023,360550124023
360550124024,360550124024
360550125001,360550125001
360550125002,360550125002
360550125003,360550125003
360550125004,360550125004
360550126001,360550126001
360550126002,360550126002
360550126003,360550126003
360550126004,360550126004
360550126005,360550126005
360550126006,360550126006
360550127001,360550127001
360550127002,360550127002
360550127003,360550127003
360550127004,360550127004
360550127005,360550127005
360550127006,360550127006
360550128001,360550128001
360550128002,360550128002
360550128003,360550128003
360550129001,360550129001
360550129002,360550129002
360550129003,360550129003
360550129004,360550129004
360550130013,360550130013
360550130014,360550130014
360550130021,360550130021
360550130024,360550130024
360550130025,360550130025
360550130026,360550130026
360550131011,360550131011
360550131012,360550131012
360550131013,360550131013
360550131014,360550131014
360550131015,360550131015
360550131016,360550131016
360550131041,360550131041
360550131042,360550131042
360550132031,360550132031
