,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
338,2013,14605FNGRL418ST,FINGER LAKES CHEMICAL INC,418-424 ST PAUL ST,ROCHESTER,MONROE,NY,14605,,,43.16446,-77.61377,NO,,,,,,,325998,325611.0,325612.0,,,,1313211586298,METHANOL,000067561,YES,TRI,NO,0,NO,R,Pounds,15.0,5.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,20.0,0.0,40.0,40.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0.0,20.0,0.0,3.2,0,0.0,0.0,0.0,0.0,36.8,60.0,,1.1,FINGER LAKES CHEMICAL INC,41293671.0,339,360550092002011
339,2013,14623PNNWL755JE,UNITHER MANUFACTURING LLC,755 JEFFERSON RD,ROCHESTER,MONROE,NY,14623,,,43.084207,-77.621621,NO,,,,,,,325412,,,,,,1313211816614,DICHLOROMETHANE,000075092,YES,TRI,NO,0,YES,R,Pounds,47.0,2639.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,2686.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13500.0,13500.0,547.2,0.0,547.2,0.0,0.0,2126.53,0.0,0.0,0.0,2126.53,2686.0,0,0.0,2686.0,0.0,0.0,0,547.2,0.0,13500.0,0.0,2126.53,18859.73,,1.37,UNITHER US CORP,,340,360550131043020
340,2013,11733NRTHV19TER,NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL,19 BELLE MEADE RD,EAST SETAUKET,SUFFOLK,NY,11733,,,40.91633,-73.09373,NO,,,,,,,424710,,,,,,1313211786835,NAPHTHALENE,000091203,YES,TRI,NO,0,NO,R,Pounds,1.0,4.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.31,0,0.0,81.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,81.31,0.0,0.0,86.31,,1.05,NIC HOLDING CORP,89228477.0,341,361031580111002
341,2013,11733NRTHV19TER,NORTHVILLE INDUSTRIES CORP - SETAUKET TERMINAL,19 BELLE MEADE RD,EAST SETAUKET,SUFFOLK,NY,11733,,,40.91633,-73.09373,NO,,,,,,,424710,,,,,,1313211786797,CYCLOHEXANE,000110827,NO,TRI,NO,0,NO,R,Pounds,5.0,203.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.14,0,0.0,175.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0,0.0,208.0,0.0,0.0,0,0.0,0.0,175.14,0.0,0.0,383.14,,1.11,NIC HOLDING CORP,89228477.0,342,361031580111002
342,2013,1462WRCHST155PA,ROCHESTER MIDLAND CORP,155 PARAGON DR,ROCHESTER,MONROE,NY,14624,,,43.16075,-77.76449,NO,,,,,,,325611,,,,,,1313211295528,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROCHESTER MIDLAND CORP,,343,360550149063002
343,2013,13838MPHNL4060D,AMPHENOL CORP,40-60 DELAWARE AVE,SIDNEY,DELAWARE,NY,13838,,,42.308896,-75.397532,NO,,,,,,,334417,,,,,,1313211274067,CADMIUM,007440439,YES,TRI,YES,1,YES,R,Pounds,0.0,0.0,9.0,0,0,0.0,0.0,0,0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,105.0,0,0.0,0.0,37.0,0.0,142.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0,0.0,9.0,105.0,37.0,0,0.0,0.0,0.0,0.0,0.0,151.0,,0.68,AMPHENOL CORP,,344,360259704003000
344,2013,10710LCTRN21GRA,ELECTRONIC DEVICES INC,21 GRAY OAKS AVE,YONKERS,WESTCHESTER,NY,10710,,,40.974657,-73.86794,NO,,,,,,,334413,,,,,,1313211146790,HYDROGEN FLUORIDE,007664393,YES,TRI,NO,0,NO,R,Pounds,0.0,250.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0,0.0,250.0,0.0,0.0,0,0.0,0.0,0.0,1470.0,0.0,1720.0,,0.99,ELECTRONIC DEVICES INC,,345,361190009001007
345,2013,1297WGRFFT24DCK,GRIFFITH ENERGY - PORT HENRY,24 DOCK LN,PORT HENRY,ESSEX,NY,12974,,,44.05261,-73.45479,NO,,,,,,,424710,,,,,,1313211473780,"1,2,4-TRIMETHYLBENZENE",000095636,NO,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERIOR PLUS ENERGU SERVICES INC.,,346,360319610002034
346,2013,14533PNNWLROUTE,ARKEMA INC,3289 GENESEE ST,PIFFARD,LIVINGSTON,NY,14533,,,42.831474,-77.842301,NO,,,,,,,325199,,,,,,1313211581210,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0.0,0.0,25.0,0,0,0.0,0.0,44,0,0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,5.0,104.0,0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0,0.0,69.0,109.0,0.0,0,0.0,0.0,0.0,0.0,0.0,178.0,,1.19,ARKEMA DELAWARE INC,622121697.0,347,360510302012099
347,2013,14533PNNWLROUTE,ARKEMA INC,3289 GENESEE ST,PIFFARD,LIVINGSTON,NY,14533,,,42.831474,-77.842301,NO,,,,,,,325199,,,,,,1313211581145,MALEIC ANHYDRIDE,000108316,YES,TRI,NO,0,NO,R,Pounds,0.0,13.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,13.0,0,0.0,13.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,22.0,,1.2,ARKEMA DELAWARE INC,622121697.0,348,360510302012099
348,2013,14533PNNWLROUTE,ARKEMA INC,3289 GENESEE ST,PIFFARD,LIVINGSTON,NY,14533,,,42.831474,-77.842301,NO,,,,,,,325199,,,,,,1313211581083,BENZOYL CHLORIDE,000098884,NO,TRI,NO,0,NO,R,Pounds,105.0,13.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,237.0,118.0,0,0.0,118.0,0.0,0.0,0,0.0,0.0,0.0,0.0,237.0,355.0,,1.1,ARKEMA DELAWARE INC,622121697.0,349,360510302012099
349,2013,13662RYNLDSOUTH,REYNOLDS METALS CO ST LAWRENCE REDUCTION PLANT,194 COUNTY RT 45,MASSENA,ST LAWRENCE,NY,13662,,,44.982804,-74.748897,NO,,,,,,,331313,,,,,,1313211349838,BENZENE,000071432,YES,TRI,NO,0,YES,R,Pounds,1870.0,24829.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,26699.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26699.0,0,0.0,26699.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,26699.0,,0.88,ALCOA INC,1339472.0,350,360894903006015
350,2013,13209GNRLCWILLI,CHEMTRADE SOLUTIONS - SYRACUSE,1421 WILLIS AVE,SYRACUSE,ONONDAGA,NY,13204,,,43.062167,-76.1995,NO,,,,,,,325180,325188.0,,,,,1313211500145,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0.0,29.127,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,29.127,0.0,5.32,5.32,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.127,0,0.0,29.127,0.0,0.0,0,0.0,0.0,0.0,0.0,5.32,34.447,,1.07,CHEMTRADE SOLUTIONS LLC,72064418.0,351,360670129001000
351,2013,10550CNLSP800CA,CANAL ASPHALT INC,800 CANAL ST,MOUNT VERNON,WESTCHESTER,NY,10550,,,40.88999,-73.82,NO,,,,,,,324121,,,,,,1313211807033,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.09,,,352,360050456003019
352,2013,14227TTSTN175ST,XYLEM HEAT TRANSFER,175 STANDARD PKWY,CHEEKTOWAGA,ERIE,NY,14227,,,42.88946,-78.77235,NO,,,,,,,332410,,,,,,1313211412325,CHROMIUM,007440473,YES,TRI,YES,1,YES,R,Pounds,16.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,72.0,0.0,0,0.0,0.0,0.0,0.0,72.0,0.0,19618.0,0.0,0,0.0,19618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0,0.0,17.0,72.0,1.0,0,0.0,0.0,19618.0,0.0,0.0,19708.0,,1.62,FLUID HANDLING LLC,,353,360290109011012
353,2013,14304THGDY5408B,GOODYEAR TIRE & RUBBER CO,5500 GOODYEAR DR,NIAGARA FALLS,NIAGARA,NY,143043110,,,43.08571,-79.00174,NO,,,,,,,325199,,,,,,1313211487095,DIPHENYLAMINE,000122394,NO,TRI,NO,0,NO,R,Pounds,1333.0,299.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,1632.0,0.0,911.0,911.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11362.0,11362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.0,0,0.0,1632.0,0.0,0.0,0,11362.0,0.0,0.0,0.0,911.0,13905.0,,1.13,THE GOODYEAR TIRE & RUBBER CO,4467924.0,354,360630220003022
354,2013,14227TTSTN175ST,XYLEM HEAT TRANSFER,175 STANDARD PKWY,CHEEKTOWAGA,ERIE,NY,14227,,,42.88946,-78.77235,NO,,,,,,,332410,,,,,,1313211412352,MANGANESE,007439965,YES,TRI,YES,1,NO,R,Pounds,502.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,33.0,0.0,18528.0,0.0,0,0.0,18528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0,0.0,502.0,33.0,0.0,0,0.0,0.0,18528.0,0.0,0.0,19063.0,,0.88,FLUID HANDLING LLC,,355,360290109011012
355,2013,13027NHSRB2885B,ANHEUSER-BUSCH LLC,2885 BELGIUM RD,BALDWINSVILLE,ONONDAGA,NY,130272706,,,43.1691,-76.3112,NO,,,,,,,312120,,,,,,1313211382181,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,ANHEUSER-BUSCH INBEV,98630254.0,356,360670114012006
356,2013,14825VLCRF5362R,VULCRAFT OF NEW YORK INC,621 MAIN ST,CHEMUNG,CHEMUNG,NY,14825,,,42.0061,-76.61949,NO,,,,,,,332312,332322.0,,,,,1313211106568,SEC-BUTYL ALCOHOL,000078922,NO,TRI,NO,0,NO,R,Pounds,299.0,9683.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,9982.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,32.0,0.0,0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10014.0,0,0.0,9982.0,32.0,0.0,0,0.0,0.0,0.0,0.0,0.0,10014.0,,1.13,NUCOR CORP,3446796.0,357,360150110002042
357,2013,13838MPHNL4060D,AMPHENOL CORP,40-60 DELAWARE AVE,SIDNEY,DELAWARE,NY,13838,,,42.308896,-75.397532,NO,,,,,,,334417,,,,,,1313211274170,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",007664939,NO,TRI,NO,0,NO,R,Pounds,250.0,4696.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,4946.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4946.0,0,0.0,4946.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4946.0,,0.99,AMPHENOL CORP,,358,360259704003000
358,2013,11385NDPND7951C,INDEPENDENT CHEMICAL CORP,70-30 79TH PL,GLENDALE,QUEENS,NY,11385,,,40.708386,-73.872019,NO,,,,,,,424690,,,,,,1313210927962,AMMONIA,007664417,NO,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,INDEPENDENT CHEMICAL CORP,699282.0,359,360810621002003
359,2013,1297WGRFFT24DCK,GRIFFITH ENERGY - PORT HENRY,24 DOCK LN,PORT HENRY,ESSEX,NY,12974,,,44.05261,-73.45479,NO,,,,,,,424710,,,,,,1313211473943,NAPHTHALENE,000091203,YES,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERIOR PLUS ENERGU SERVICES INC.,,360,360319610002034
360,2013,14591GRFFT583PA,GRIFFITH ENERGY - PEARL CREEK,583 PAVILION - WARSAW RD,WYOMING,WYOMING,NY,14591,,,42.848167,-78.047278,NO,,,,,,,424710,,,,,,1313211473691,XYLENE (MIXED ISOMERS),001330207,YES,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERIOR PLUS ENERGY SERVICES INC.,,361,361219701003000
361,2013,14224PSTTF33NAM,UPSTATE NIAGARA COOPERATIVE INC,3300 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.848479,-78.729276,NO,,,,,,,424430,311511.0,,,,,1313211276530,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72588.0,72588.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,72588.0,72588.0,,1.96,UPSTATE NIAGARA COOPERATIVE INC.,,362,360290112001032
362,2013,14224PSTTF33NAM,UPSTATE NIAGARA COOPERATIVE INC,3300 N AMERICA DR,WEST SENECA,ERIE,NY,14224,,,42.848479,-78.729276,NO,,,,,,,424430,311511.0,,,,,1313211276542,NITRIC ACID,007697372,NO,TRI,NO,0,NO,R,Pounds,5.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,5.0,0.0,0.0,0,0.0,0.0,0.0,53769.0,0.0,53774.0,,1.96,UPSTATE NIAGARA COOPERATIVE INC.,,363,360290112001032
363,2013,14591GRFFT583PA,GRIFFITH ENERGY - PEARL CREEK,583 PAVILION - WARSAW RD,WYOMING,WYOMING,NY,14591,,,42.848167,-78.047278,NO,,,,,,,424710,,,,,,1313211473677,TOLUENE,000108883,YES,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERIOR PLUS ENERGY SERVICES INC.,,364,361219701003000
364,2013,11747PRCSN155DU,KEDRION MELVILLE INC,155 DURYEA RD,MELVILLE,SUFFOLK,NY,11747,,,40.76709,-73.41893,NO,,,,,,,325414,,,,,,1313211812110,METHANOL,000067561,YES,TRI,NO,0,NO,R,Pounds,650.0,58.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,708.0,0.0,61566.74,61566.74,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,342.22,0.0,0.0,0.0,0.0,342.22,708.0,0,0.0,708.0,0.0,0.0,0,0.0,59187.6831,0.0,0.0,61908.96,121804.6431,,0.95,,,365,361031122061034
365,2013,14305FLMCN4120H,"FLAME CONTROL COATINGS,LLC",4120 HYDE PARK BLVD,NIAGARA FALLS,NIAGARA,NY,14305,,,43.12484,-79.03721,NO,,,,,,,325510,,,,,,1313210961379,TOLUENE,000108883,YES,TRI,NO,0,NO,R,Pounds,63.0,565.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,628.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.0,0,0.0,628.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,628.0,0.0,1.34,,,366,360630202001009
366,2013,12803NBCNC50HAR,AMES GOLDSMITH,50 HARRISON AVE,SOUTH GLENS FALLS,SARATOGA,NY,12803,,,43.29621,-73.62704,NO,,,,,,,331492,325188.0,331420.0,,,,1313211634720,SILVER,007440224,NO,TRI,YES,1,NO,R,Pounds,0.0,5.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0.0,5.0,3.3,1.7,0,0.0,0.0,0.0,0.0,0.0,10.0,,0.92,,,367,360910602001037
367,2013,14423JNSCH100SU,JCI JONES CHEMICALS INC,100 SUNNY SOL BLVD,CALEDONIA,LIVINGSTON,NY,14423,,,42.97653,-77.84556,NO,,,,,,,424690,,,,,,1313211080977,AMMONIA,007664417,NO,TRI,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JCI JONES CHEMICALS INC,,368,360510301002000
368,2013,14825VLCRF5362R,VULCRAFT OF NEW YORK INC,621 MAIN ST,CHEMUNG,CHEMUNG,NY,14825,,,42.0061,-76.61949,NO,,,,,,,332312,332322.0,,,,,1313211106493,LEAD,007439921,YES,TRI,YES,1,YES,R,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0,0.0,0,0,0,0,0,1.17,0.0,0,0.0,0.0,0.0,0.0,1.17,0.0,365.0,0.0,0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0,0.0,0.0,1.17,0.03,0,0.0,0.0,365.0,0.0,0.0,366.2,,1.13,NUCOR CORP,3446796.0,369,360150110002042
369,2013,14591GRFFT583PA,GRIFFITH ENERGY - PEARL CREEK,583 PAVILION - WARSAW RD,WYOMING,WYOMING,NY,14591,,,42.848167,-78.047278,NO,,,,,,,424710,,,,,,1313211473436,BENZENE,000071432,YES,TRI,NO,0,YES,A,Pounds,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SUPERIOR PLUS ENERGY SERVICES INC.,,370,361219701003000
