,year,tri_facility_id,facility_name,street_address,city,county,st,zip,latitude_x,longitude_x,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatement_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,Unnamed: 0,Unnamed: 0.1,geoid,latitude_y,longitude_y
165,2000,11236NDSTR82040,INDUSTRIAL FINISHING PRODUCTS REMSEN AVE,820-840 REMSEN AVE,BROOKLYN,KINGS,NY,11236,40.64758,-73.91415,2851.0,,,,,,325510.0,,,,,,1300140662634,METHYL ETHYL KETONE,000078933,NO,NON-PBT,NO,0,NO,R,Pounds,38.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,38.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,250.0,0,0.0,250.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,38.0,38.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,38.0,0.0,10.33,INDUSTRIAL FINISHING PRODUCTS,,166,65.0,165.0,3.60470960001e+14,40.64758,-73.91415
166,2000,11901TSCCR212SO,CONOCOPHILLIPS CO RIVERHEAD TERMINAL,212 SOUND SHORE RD,RIVERHEAD,SUFFOLK,NY,11901,40.978917,-72.643111,5171.0,,,,,,424710.0,,,,,,1300140525748,N-HEXANE,000110543,YES,NON-PBT,NO,0,NO,R,Pounds,5.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,255.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,5.0,0,0.0,5.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0,0.0,5.0,255.0,380.0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,7.0,389.0,0.0,1.47,CONOCOPHILLIPS,118819478.0,167,,,3.61031699021e+14,40.978917,-72.643111
167,2000,13778THRYMWHEEL,RAYMOND CORP,20 S CANAL ST,GREENE,CHENANGO,NY,13778,42.328292,-75.772907,3537.0,,,,,,333924.0,,,,,,1300140525799,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.08,,,168,,,3.60179710002e+14,42.328292,-75.772907
168,2000,11222NTDRS100SU,HENKEL ADHESIVES CORP,100 SUTTON ST,BROOKLYN,KINGS,NY,11222,40.726133,-73.940759,2891.0,,,,,,325520.0,,,,,,1300140597257,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,1146.0,1146.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1146.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1146.0,0.0,5.09,HENKEL CORP,51441731.0,169,66.0,168.0,3.60470593002e+14,40.726133,-73.940759
169,2000,12402PCKHM621RT,PECKHAM MATERIALS CORP,621 RT 28,KINGSTON,ULSTER,NY,12402,41.9693,-74.07062,5171.0,,,,,,424710.0,,,,,,1300140561743,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PECKHAM INDUSTRIES INC,,170,,,3.61119515004e+14,41.9693,-74.07062
170,2000,12015PCKHMFOOTO,PECKHAM MATERIALS CORP,FOOT OF UNION ST,ATHENS,GREENE,NY,12015,42.269579,-73.804381,5171.0,,,,,,424710.0,,,,,,1300140562036,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,PECKHAM INDUSTRIES INC,,171,,,3.60390809004e+14,42.269579,-73.804381
171,2000,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,43.183778,-78.6975,2869.0,,,,,,325199.0,,,,,,1300140556933,PROPARGYL ALCOHOL,000107197,NO,NON-PBT,NO,0,NO,R,Pounds,5.0,112.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,117.0,0.0,16535.0,16535.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,10915.0,0.0,0.0,0,0.0,10915.0,117.0,122.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,27450.0,27572.0,0.0,0.87,,,172,,,3.60630235002e+14,43.183778,-78.6975
172,2000,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,43.183778,-78.6975,2869.0,,,,,,325000.0,,,,,,1300140557012,METHYL CHLOROCARBONATE,000079221,NO,NON-PBT,NO,0,NO,R,Pounds,5.0,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,6.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.87,,,173,,,3.60630235002e+14,43.183778,-78.6975
173,2000,14605RCHST962MA,ROCHESTER STEEL TREATING WORKS  INC,962 E MAIN ST,ROCHESTER,MONROE,NY,14605,43.161667,-77.586099,3398.0,,,,,,332811.0,,,,,,1300140603299,AMMONIA,007664417,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,5532.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,5532.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5532.0,5532.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5532.0,0.0,1.56,,,174,,,3.60550093012e+14,43.161667,-77.586099
174,2000,13126LCNRLLAKER,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,43.488056,-76.453611,3353.0,3341.0,,,,,331315.0,,,,,,1300140557214,ALUMINUM (FUME OR DUST),007429905,NO,NON-PBT,YES,4,NO,R,Pounds,464.0,704.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1168.0,0.0,0.0,0.0,0,0,0,0,0,0,59690.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,59690.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,114.0,0.0,0.0,0,0.0,114.0,60858.0,59805.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,59690.0,114.0,119609.0,0.0,1.01,NOVELIS CORP,1504935.0,175,,,3.60750215021e+14,43.488056,-76.453611
175,2000,12834HLLNGROUTE,GREENWICH MILL,2322 STATE RD RT 29,GREENWICH,WASHINGTON,NY,12834,43.096972,-73.460139,2621.0,,,,,,322121.0,,,,,,1300140693286,DECABROMODIPHENYL OXIDE,001163195,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,5.0,0,0,0,250.0,0,0.0,0,0,0.0,255.0,0.0,0.0,0.0,0,0,0,0,0,0,5400.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,5400.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,5655.0,5400.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,5400.0,0.0,0.0,,,176,67.0,175.0,3.61150890002e+14,43.096972,-73.460139
176,2000,11777PRTJFBEECH,NATIONAL GRID  PORT JEFFERSON POWER STATION,BEACH ST,PORT JEFFERSON,SUFFOLK,NY,11777,40.950444,-73.076472,4911.0,,,,,,221119.0,,,,,,1300140701475,"BENZO(G,H,I)PERYLENE",000191242,YES,PBT,NO,0,YES,R,Pounds,0.0,0.2,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.2,0.2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,1.8,NATIONAL GRID USA,844749010.0,177,,,3.61031582061e+14,40.950444,-73.076472
177,2000,14150NCNRG700GR,NOCO ENERGY CORP,700 GRAND ISLAND BLVD,TONAWANDA,ERIE,NY,141510086,42.991556,-78.924167,5171.0,,,,,,424710.0,,,,,,1300140727266,METHYL TERT-BUTYL ETHER,001634044,YES,NON-PBT,NO,0,NO,R,Pounds,250.0,6000.0,5.0,0,0,0,0.0,0,0.0,0,0,0.0,6255.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,5400.0,0.0,0,0.0,5400.0,6255.0,12000.0,0,0.0,0.0,0.0,0.0,0.0,21000,0.0,0.0,5400.0,38400.0,0.0,0.87,NOCO ENERGY CORP,13293519.0,178,,,3.60290084002e+14,42.991556,-78.924167
178,2000,14611MRDHS22CAI,AMERADA HESS CORP ROCHESTER CAIRN STREET TERMINAL,22 CAIRN ST.,ROCHESTER,MONROE,NY,14611,43.144194,-77.663639,5171.0,,,,,,424710.0,,,,,,1300140697487,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,0.0,4.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,4.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,4.0,0.0,0.8,AMERADA HESS CORP,6979785.0,179,68.0,178.0,3.60550087022e+14,43.144194,-77.663639
179,2000,10965LDRLLNORTH,WYETH PHARMACEUTICALS,401 N MIDDLETOWN RD,PEARL RIVER,ROCKLAND,NY,10965,41.075667,-74.020111,2833.0,2834.0,2836.0,,,,325411.0,,,,,,1300140789722,2-METHOXYETHANOL,000109864,NO,NON-PBT,NO,0,NO,R,Pounds,2000.0,5400.0,0.0,0,0,0,0.0,0,0.0,0,0,400.0,7800.0,0.0,230000.0,230000.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,7800.0,7400.0,0,0.0,0.0,0.0,0.0,0.0,940000,0.0,0.0,230000.0,1177400.0,400.0,1.03,PFIZER INC,113480771.0,180,69.0,179.0,3.60870126002e+14,41.075667,-74.020111
180,2000,12883NTRNTSHORE,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.916944,-73.416472,2621.0,2611.0,,,,,322121.0,,,,,,1300140731771,ACETALDEHYDE,000075070,YES,NON-PBT,NO,0,YES,R,Pounds,3100.0,30000.0,980.0,0,0,0,35.0,0,1.0,0,0,0.0,34116.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,34116.0,34000.0,0,0.0,0.0,0.0,840.0,0.0,0,0.0,10500.0,0.0,45340.0,0.0,0.91,INTERNATIONAL PAPER CO,1316561.0,181,,,3.60319612003e+14,43.916944,-73.416472
181,2000,12883NTRNTSHORE,INTERNATIONAL PAPER,568 SHORE AIRPORT RD,TICONDEROGA,ESSEX,NY,12883,43.916944,-73.416472,2621.0,2611.0,,,,,322121.0,,,,,,1300140731860,MANGANESE COMPOUNDS,N450,YES,NON-PBT,YES,1,NO,R,Pounds,0.0,200.0,43000.0,0,0,0,23000.0,0,940.0,0,0,0.0,67140.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,67140.0,67000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,67000.0,0.0,0.91,INTERNATIONAL PAPER CO,1316561.0,182,,,3.60319612003e+14,43.916944,-73.416472
182,2000,11222MCLC0125AP,BP PRODUCTS NORTH AMERICA INC BROOKLYN TERMINAL,125 APOLLO ST,BROOKLYN,KINGS,NY,11222,40.73075,-73.940083,5171.0,,,,,,424710.0,,,,,,1300140669072,METHYL TERT-BUTYL ETHER,001634044,YES,NON-PBT,NO,0,NO,R,Pounds,1210.0,2679.0,94.0,0,0,0,0.0,0,0.0,0,0,0.0,3983.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,8.0,8.0,0.0,0.0,0.0,0,0.0,2.0,0.0,0,0.0,2.0,3983.0,4000.0,0,0.0,0.0,0.0,0.0,0.0,0,8.0,9300.0,2.0,13310.0,0.0,3.65,BP PRODUCTS NORTH AMERICA INC,39596507.0,183,,,3.60470589001e+14,40.73075,-73.940083
183,2000,13760BM   1701N,IBM CORP,1701 NORTH ST,ENDICOTT,BROOME,NY,13760,42.106306,-76.043889,3672.0,,,,,,334412.0,,,,,,1300140705613,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0001,0.0014,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0015,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0015,0.0014,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0014,0.0,0.0,IBM CORP,1368083.0,184,70.0,183.0,3.60070135001e+14,42.106306,-76.043889
184,2000,12158GNRLLNORYL,SABIC INNOVATIVE PLASTICS US LLC,ONE NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575472,-73.857111,2821.0,2869.0,,,,,325211.0,,,,,,1300140738079,METHANOL,000067561,YES,NON-PBT,NO,0,NO,R,Pounds,29000.0,28000.0,90.0,0,0,0,0.0,0,0.0,0,0,0.0,57090.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,700.0,0.0,700.0,0,0.0,0.0,3100.0,0,0.0,3100.0,57090.0,50000.0,0,0.0,0.0,0.0,300000.0,700.0,0,0.0,320000.0,3100.0,673800.0,6900.0,1.16,SABIC INNOVATIVE PLASTICS US LLC,799533617.0,185,,,3.60010143024e+14,42.575472,-73.857111
185,2000,12158GNRLLNORYL,SABIC INNOVATIVE PLASTICS US LLC,ONE NORYL AVE,SELKIRK,ALBANY,NY,12158,42.575472,-73.857111,2821.0,2869.0,,,,,325211.0,,,,,,1300140738131,XYLENE (MIXED ISOMERS),001330207,YES,NON-PBT,NO,0,NO,R,Pounds,860.0,3900.0,43.0,0,0,0,0.0,0,0.0,0,0,0.0,4803.0,0.0,0.0,0.0,0,0,0,0,0,0,302.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,302.0,0,0.0,0.0,0,0.0,0.0,6821.0,0.0,6821.0,0,100.0,0.0,260.0,0,0.0,360.0,5105.0,5100.0,0,0.0,0.0,0.0,0.0,6800.0,0,0.0,7000.0,360.0,19260.0,0.0,1.16,SABIC INNOVATIVE PLASTICS US LLC,799533617.0,186,,,3.60010143024e+14,42.575472,-73.857111
186,2000,14739FRNDSCOUNT,FRIENDSHIP DAIRIES LLC,6701 COUNTY RD 20,FRIENDSHIP,ALLEGANY,NY,147398660,42.212111,-78.114278,2021.0,2022.0,2023.0,,,,311513.0,,,,,,1300140712528,NITRIC ACID,007697372,NO,NON-PBT,NO,0,NO,R,Pounds,5.0,5.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,10.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,80611.0,0.0,80611.0,0.0,1.15,DEAN FOODS CO,,187,,,3.60039506001e+14,42.212111,-78.114278
187,2000,14892LPRNF400LE,LEPRINO FOODS CO,400 LEPRINO AVE,WAVERLY,TIOGA,NY,14892,42.000333,-76.556167,2022.0,,,,,,311513.0,,,,,,1300140772272,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,33764.0,33764.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,250,0.0,0.0,0.0,0,250.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,250.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,285254.0,33764.0,319018.0,0.0,0.97,LEPRINO FOODS CO,7076664.0,188,,,3.61070207034e+14,42.000333,-76.556167
188,2000,14094MLWRD500MI,MILWARD ALLOYS INC,500 MILL ST,LOCKPORT,NIAGARA,NY,14094,43.18501,-78.69684,3365.0,3366.0,,,,,331312.0,,,,,,1300140699873,COPPER,007440508,NO,NON-PBT,YES,1,NO,R,Pounds,5.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,255.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,255.0,155.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,12389.0,0.0,12544.0,0.0,0.93,,,189,,,3.60630235002e+14,43.18501,-78.69684
189,2000,13204FBRTK56IND,SYRACUSE ENERGY CORP,56 INDUSTRIAL DR,SYRACUSE,ONONDAGA,NY,132041091,43.064528,-76.208889,4911.0,,,,,,221112.0,,,,,,1300140761800,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",007647010,YES,NON-PBT,NO,0,NO,R,Pounds,0.0,513000.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,513000.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,513000.0,513000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,513000.0,0.0,0.51,SUEZ ENERGY GENERATION NA,133378939.0,190,,,3.60670129001e+14,43.064528,-76.208889
190,2000,12010MHWKFROUTE,MOHAWK FINISHING PRODS. INC.,4715 ST. HWY. 30,AMSTERDAM,MONTGOMERY,NY,12010,42.98025,-74.186414,2851.0,,,,,,325510.0,,,,,,1300140691724,TOLUENE,000108883,YES,NON-PBT,NO,0,NO,R,Pounds,37.0,1721.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,1758.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,23523.0,0.0,23523.0,0,0.0,0.0,0.0,0,0.0,0.0,1758.0,1759.0,0,0.0,0.0,0.0,0.0,23523.0,8554,0.0,0.0,0.0,33836.0,0.0,0.95,RPM INC,4155651.0,191,71.0,190.0,3.60570721003e+14,42.98025,-74.186414
191,2000,14760LCSCT1116E,CUTCO CUTLERY CORP,1116 E STATE ST,OLEAN,CATTARAUGUS,NY,14760,42.072778,-78.407472,3421.0,,,,,,332211.0,,,,,,1300140734031,CHROMIUM,007440473,YES,NON-PBT,YES,1,YES,R,Pounds,0.0,250.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,250.0,250.0,0.0,250.0,0,0,0,0,0,0,33700.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,33700.0,0,0.0,0.0,0,47500.0,47500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,34200.0,33800.0,0,0.0,0.0,0.0,0.0,0.0,0,47500.0,0.0,0.0,81300.0,0.0,1.17,CUTCO CORP,623316312.0,192,,,3.60099618004e+14,42.072778,-78.407472
192,2000,14302CCDNT4700B,OCCIDENTAL CHEMICAL CORP NIAGARA PLANT,4700 BUFFALO AVE,NIAGARA FALLS,NIAGARA,NY,14302,43.086694,-79.003833,2812.0,2865.0,2819.0,2869.0,,,325181.0,,,,,,1300140758677,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,DIOXIN,NO,0,NO,R,Grams,0.0,0.0324,0.238,0,0,0,0.0,0,0.0,0,0,0.0,0.2704,0.0,0.00315,0.00315,0,0,0,0,0,0,0.47,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.47,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,23679.7,0.0,0,0.0,23679.7,0.7404,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,11200.0,10.8,11211.3,23700.0,0.0,OCCIDENTAL PETROLEUM CORP,6908354.0,193,,,3.60630217005e+14,43.086694,-79.003833
193,2000,12967KRFTNWILLI,NORTH LAWRENCE DAIRY INC,22 COUNTY RT 52,NORTH LAWRENCE,ST LAWRENCE,NY,12967,44.8045,-74.676583,2022.0,2023.0,,,,,311513.0,,,,,,1300140792577,NITRATE COMPOUNDS,N511,NO,NON-PBT,NO,0,NO,R,Pounds,0.0,0.0,2000.0,0,0,0,0.0,0,0.0,0,0,0.0,2000.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,2000.0,2000.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,94000.0,0.0,96000.0,0.0,0.95,YOGURT HOLDINGS II INC,,194,,,3.60894924003e+14,44.8045,-74.676583
194,2000,12803NBCNC50HAR,AMES GOLDSMITH,50 HARRISON AVE,SOUTH GLENS FALLS,WARREN,NY,12803,43.296208,-73.627434,3432.0,,,,,,332996.0,,,,,,1300140700624,ZINC (FUME OR DUST),007440666,NO,NON-PBT,YES,4,NO,R,Pounds,82.0,3477.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,3559.0,250.0,0.0,250.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,32749.0,0.0,0,0.0,32749.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,3809.0,3559.0,0,0.0,0.0,0.0,0.0,0.0,0,32749.0,0.0,0.0,36308.0,0.0,0.97,,,195,,,3.60910602001e+14,43.296208,-73.627434
195,2000,14218BTHLHPOBOX,METALICO ALUMINUM RECOVERY INC,1951 HAMBURG TURNPIKE BOX 6,LACKAWANNA,ERIE,NY,14218,42.832563,-78.854012,3312.0,,,,,,331492.0,,,,,,1300141037871,DIBENZOFURAN,000132649,YES,NON-PBT,NO,0,NO,A,Pounds,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,METALICO INC,47877688.0,196,19.0,45.0,3.60290001102e+14,42.832563,-78.854012
